Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age,Volume,Density
I,0.5625,0.4125,0.125,1.190679,0.7087375,0.4252425,0.4252425,5.0,0.01670505078007463,71.27658668480149
I,0.7,0.5,0.1875,3.67126025,1.587572,0.850485,0.9922325,5.0,0.03681553890925539,99.72039955870505
I,0.5,0.3625,0.075,1.06310625,0.3118445,0.21262125,0.283495,5.0,0.007740467055670945,137.34394092164374
I,0.825,0.65,0.225,5.1879585,2.19708625,0.94970825,1.70097,5.0,0.07466191290796993,69.48601097851326
I,0.6875,0.5125,0.1375,3.64291075,1.54504775,0.89300925,0.7654365,5.0,0.02836483874879339,128.43051153093424
I,0.5875,0.4375,0.1375,1.8994165,0.58116475,0.396893,0.56699,5.0,0.020670391116759015,91.89068988926884
M,0.6875,0.5125,0.175,2.891649,0.97805775,0.56699,0.850485,5.0,0.03610070386210067,80.0995185868306
I,0.7375,0.55,0.2125,4.97533725,1.984465,1.0489315,1.417475,5.0,0.05048637569089223,98.54811683179614
I,0.7,0.5,0.1625,3.3168915,1.45999925,0.963883,0.9922325,5.0,0.031906800388021336,103.95562888359215
M,0.675,0.5,0.15,2.50893075,1.26155275,0.66621325,0.850485,5.0,0.02945243112740431,85.18586255738802
I,0.625,0.45,0.1625,1.927766,0.737087,0.396893,0.60951425,5.0,0.025844508314297285,74.59093346084484
I,0.6375,0.4875,0.15,2.28213475,0.6520385,0.340194,0.7654365,5.0,0.02799821734048872,81.51000194929426
I,0.7625,0.5625,0.1875,4.0539785,1.2757275,0.94970825,1.2757275,5.0,0.04659466643202635,87.00520489644585
I,0.5875,0.4375,0.1,1.3891255,1.13398,0.29766975,0.510291,5.0,0.015033011721279283,92.40500345208191
I,0.7,0.525,0.15,2.8632995,1.17650425,0.66621325,0.9922325,5.0,0.03247130531796325,88.17937782180908
I,0.8,0.6,0.1875,4.7910655,2.31048425,0.86465975,1.247378,5.0,0.053014376029327764,90.37294897801992
I,0.7,0.5375,0.125,3.005047,1.17650425,0.52446575,0.9922325,5.0,0.028363304768005502,105.94840850103498
I,0.675,0.4875,0.1625,2.608154,1.34660125,0.56699,0.7654365,5.0,0.03033140211886278,85.98857348496976
I,0.7375,0.5875,0.2125,3.13261975,1.54504775,0.66621325,0.9922325,5.0,0.05760558052746949,54.38049094056427
I,0.675,0.4875,0.15,2.0128145,0.850485,0.3685435,0.60951425,5.0,0.02799821734048872,71.89080917266948
I,0.4,0.3,0.0625,0.5953395,0.21262125,0.12757275,0.1417475,5.0,0.004417864669110647,134.7572967009528
I,0.6375,0.4875,0.15,2.8066005,1.31825175,0.5953395,0.7087375,5.0,0.02799821734048872,100.24211419851096
I,0.875,0.6625,0.225,5.82582225,2.778251,1.1056305,1.757669,5.0,0.0775611365970738,75.11264668882889
I,0.5,0.35,0.15,0.9922325,0.41106775,0.226796,0.283495,5.0,0.01443169125242811,68.75372280660858
I,0.7875,0.575,0.1875,3.61456125,1.5025235,0.75126175,1.13398,5.0,0.048688550207490244,74.23842432350627
I,0.625,0.45,0.125,2.3530085,0.850485,0.52446575,0.60951425,5.0,0.01988039101099791,118.35826059448762
I,0.8375,0.625,0.1875,4.37999775,1.8427175,0.89300925,1.2757275,5.0,0.05752427954571154,76.1417228445155
I,0.725,0.525,0.15,3.16096925,1.360776,0.83631025,0.850485,5.0,0.03247130531796325,97.34654086269022
I,0.5125,0.3375,0.1625,1.077281,0.3118445,0.18427175,0.283495,5.0,0.014537535926792224,74.10341101992428
I,0.725,0.5625,0.1625,2.0695135,1.17650425,0.623689,0.850485,5.0,0.0403820442410895,51.24835898956869
I,0.6875,0.5125,0.2125,3.86970675,1.63009625,0.963883,1.26155275,5.0,0.04383656897540796,88.27576702389462
I,0.5875,0.425,0.1375,1.45999925,0.5386405,0.3118445,0.3685435,5.0,0.01950609969875381,74.84834346936488
I,0.6875,0.5125,0.1875,3.6570855,1.34660125,0.69456275,1.13398,5.0,0.038679325566536436,94.5488435083765
I,0.75,0.575,0.225,4.94698775,2.48058125,0.89300925,1.13398,5.0,0.05842626024898829,84.67062120556761
I,0.7625,0.5375,0.1875,3.30271675,1.530873,0.66621325,1.14815475,5.0,0.042544957152008255,77.62886534824261
I,0.6875,0.5,0.1625,2.608154,1.26155275,0.55281525,0.850485,5.0,0.031906800388021336,81.74288766914938
I,0.6875,0.5,0.15,2.438057,1.13398,0.52446575,0.850485,5.0,0.02945243112740431,82.77948225915672
I,0.5125,0.3,0.1,1.31825175,0.4819415,0.1984465,0.4252425,5.0,0.0070685834705770355,186.4944731129257
I,0.725,0.525,0.15,3.16096925,1.26155275,0.80796075,0.850485,5.0,0.03247130531796325,97.34654086269022
M,0.4375,0.3,0.1,0.92135875,0.41106775,0.15592225,0.26932025,5.0,0.0070685834705770355,130.34559948752872
M,0.8125,0.6125,0.1875,4.12485225,1.757669,0.86465975,1.417475,5.0,0.05524631807570138,74.66293490089082
I,0.45,0.325,0.1,0.75126175,0.35436875,0.226796,0.2551455,5.0,0.008295768100885548,90.55963725888203
I,0.5,0.375,0.1125,1.31825175,0.4819415,0.340194,0.4252425,5.0,0.012425244381873694,106.09463359313106
I,0.45,0.3375,0.1125,0.907184,0.396893,0.18427175,0.283495,5.0,0.010064447949317693,90.13748241020029
I,0.5,0.3875,0.1125,1.28990225,0.3118445,0.1984465,0.283495,5.0,0.013267399834422914,97.22343986749279
I,0.725,0.525,0.1875,2.7499015,1.077281,0.58116475,0.850485,5.0,0.04058913164745406,67.74970018784539
I,0.75,0.575,0.1875,2.96252275,1.1623295,0.52446575,0.9922325,5.0,0.048688550207490244,60.8463948376973
I,0.55,0.4125,0.1375,1.3891255,0.60951425,0.12757275,0.4252425,5.0,0.018375555858082093,75.59637981721369
I,0.9,0.5875,0.1625,4.86193925,1.757669,0.75126175,1.5592225,5.0,0.04405132628571196,110.36987214564226
I,0.575,0.4375,0.1125,1.6726205,0.737087,0.26932025,0.56699,5.0,0.016912138186439194,98.90059326390626
I,1.1125,0.775,0.275,17.2081465,8.164656,3.67126025,3.21766825,5.0,0.12972568726991293,132.650262736292
I,0.6875,0.5375,0.2,3.07592075,1.28990225,0.72291225,0.8221355,5.0,0.0453812876288088,67.77949482524937
M,0.4375,0.3125,0.1,0.89300925,0.29766975,0.226796,0.226796,5.0,0.007669903939428207,116.43030434962319
I,0.5625,0.4125,0.1375,1.31825175,0.7087375,0.4252425,0.4252425,5.0,0.018375555858082093,71.73942166327421
I,0.9,0.675,0.2375,6.25106475,2.42388225,1.45999925,1.984465,5.0,0.08498867157201608,73.55174088940892
I,0.5125,0.325,0.1,1.020582,0.35436875,0.226796,0.3118445,5.0,0.008295768100885548,123.0244128799907
I,0.5875,0.4375,0.125,1.80019325,0.83631025,0.510291,0.56699,5.0,0.018791264651599103,95.7994729666482
I,0.8375,0.625,0.1875,4.20990075,1.68679525,0.86465975,1.2757275,5.0,0.05752427954571154,73.18476273404887
I,0.575,0.45,0.125,1.71514475,0.60951425,0.49611625,0.56699,5.0,0.01988039101099791,86.27318995140364
I,0.6625,0.4875,0.1875,3.24601775,1.20485375,0.72291225,0.850485,5.0,0.0349977716756109,92.74926929882429
I,0.6375,0.4875,0.1625,2.3530085,0.97805775,0.52446575,0.7087375,5.0,0.03033140211886278,77.57664781796186
I,0.7875,0.6125,0.1875,3.6003865,1.587572,1.14815475,1.13398,5.0,0.05524631807570138,65.1697095011212
I,0.3875,0.325,0.0875,0.41106775,0.226796,0.15592225,0.09922325,5.0,0.0072587970882748536,56.63028529396398
I,0.5625,0.4,0.15,1.54504775,0.7654365,0.35436875,0.56699,5.0,0.01884955592153876,81.96732890850365
I,0.875,0.65,0.225,5.5848515,2.65067825,1.304077,1.70097,5.0,0.07466191290796993,74.80188067085854
I,0.675,0.5,0.175,2.8066005,1.0489315,0.52446575,0.80796075,5.0,0.03436116964863836,81.67942269425097
I,0.4625,0.3375,0.1,0.510291,0.35436875,0.18427175,0.29766975,5.0,0.008946175954949061,57.04012558770487
I,0.7,0.6,0.175,3.515338,1.54504775,0.77961125,0.9922325,5.0,0.04948008429403924,71.04551356682884
I,0.625,0.45,0.1625,2.0695135,0.8788345,0.3685435,0.63786375,5.0,0.025844508314297285,80.07556092120107
I,0.425,0.3125,0.075,0.66621325,0.226796,0.0850485,0.226796,5.0,0.005752427954571155,115.81427099327598
I,0.6875,0.5125,0.15,2.8066005,1.0489315,0.6520385,0.850485,5.0,0.030943460453229148,90.70092545861701
I,0.8125,0.575,0.1875,4.3941725,2.26796,1.00640725,1.13398,5.0,0.048688550207490244,90.25063349132134
I,0.825,0.6625,0.2,5.06038575,2.26796,0.97805775,1.5592225,5.0,0.06894323253073226,73.39931076983189
I,0.4375,0.325,0.1,0.89300925,0.35436875,0.226796,0.29766975,5.0,0.008295768100885548,107.64636126999186
M,0.6875,0.5,0.2,2.608154,0.963883,1.1623295,0.850485,5.0,0.039269908169872414,66.41609623118387
I,0.825,0.625,0.2125,5.9250455,2.7499015,0.680388,1.2190285,5.0,0.06519418348513975,90.88303868934175
I,0.825,0.6125,0.2,5.3013565,2.438057,0.963883,1.28990225,5.0,0.058929405947414804,89.96113934578985
I,0.75,0.575,0.2,3.07592075,1.417475,0.75126175,1.1623295,5.0,0.05193445355465626,59.226978228679634
I,0.75,0.55,0.2,3.24601775,1.5592225,0.77961125,1.09145575,5.0,0.047516588885545635,68.31335805309514
I,0.575,0.45,0.1375,1.82854275,0.60951425,0.49611625,0.60951425,5.0,0.021868430112097704,83.61563864561283
I,0.5,0.3125,0.1125,0.89300925,0.3118445,0.170097,0.340194,5.0,0.008628641931856732,103.49360386633174
I,0.6625,0.5,0.1875,3.3168915,1.530873,0.63786375,0.9922325,5.0,0.03681553890925539,90.09487836577986
M,0.5,0.3625,0.125,1.09145575,0.3118445,0.3118445,0.283495,5.0,0.012900778426118243,84.60386760773254
I,0.725,0.525,0.1375,2.05533875,0.83631025,0.66621325,0.850485,5.0,0.029765363208132983,69.05135797027354
I,0.6375,0.4625,0.2,2.83495,1.020582,0.5953395,0.7087375,5.0,0.03360031517784709,84.372720463917
I,0.575,0.4,0.1,1.31825175,0.7087375,0.4252425,0.4252425,5.0,0.012566370614359175,104.9031411260207
I,0.575,0.4125,0.1375,1.54504775,0.5386405,0.340194,0.4252425,5.0,0.018375555858082093,84.08168775588054
I,0.7375,0.55,0.1875,3.64291075,1.4458245,0.69456275,0.9922325,5.0,0.044546802080199024,81.77715525890169
I,0.6875,0.5,0.1625,2.8066005,1.0489315,0.680388,0.850485,5.0,0.031906800388021336,87.96245520919337
I,0.8375,0.625,0.1875,4.422522,1.91359125,0.97805775,1.2757275,5.0,0.05752427954571154,76.88096287213214
I,0.5,0.3625,0.0875,0.9922325,0.41106775,0.226796,0.283495,5.0,0.009030544898282769,109.87515273731499
I,0.65,0.475,0.1875,2.608154,1.13398,0.55281525,0.850485,5.0,0.033226023865602985,78.49732518551741
I,0.525,0.3625,0.1375,1.814368,0.680388,0.3685435,0.4252425,5.0,0.014190856268730068,127.85472318523925
I,0.6875,0.5,0.1375,2.99087225,1.417475,0.5953395,0.9922325,5.0,0.026998061866787288,110.78099845675727
I,0.5875,0.4375,0.1375,1.68679525,0.737087,0.29766975,0.7087375,5.0,0.020670391116759015,81.6044186330074
I,0.3875,0.3125,0.1125,0.66621325,0.226796,0.09922325,0.170097,5.0,0.008628641931856732,77.20951399551733
I,0.3625,0.3375,0.1125,0.907184,0.18427175,0.226796,0.283495,5.0,0.010064447949317693,90.13748241020029
I,0.85,0.6625,0.1875,5.10291,2.551455,1.03475675,1.5592225,5.0,0.0646342804975615,78.95051914738218
I,0.6375,0.475,0.1625,2.3530085,0.963883,0.453592,0.4819415,5.0,0.028795887350189255,81.71335272238225
I,0.725,0.525,0.175,3.005047,1.17650425,0.52446575,0.9922325,5.0,0.03788318953762379,79.32402304762458
I,0.5875,0.4375,0.1625,1.99863975,0.94970825,0.4252425,0.56699,5.0,0.024428644047078833,81.81541906903328
I,0.6125,0.4375,0.15,1.80019325,0.75126175,0.396893,0.56699,5.0,0.022549517581918924,79.83289413887348
I,0.825,0.6125,0.175,4.46504625,1.984465,0.97805775,1.20485375,5.0,0.05156323020398795,86.59361006546617
I,0.7,0.5375,0.1875,3.3168915,1.530873,0.8221355,0.97805775,5.0,0.042544957152008255,77.96203644415782
I,0.675,0.5125,0.125,2.99087225,14.0330025,0.5386405,0.56699,5.0,0.025786217044357625,115.98724407132232
I,0.5125,0.3875,0.125,1.190679,0.5386405,0.340194,0.396893,5.0,0.014741555371581014,80.77024235145556
I,0.8,0.6,0.1875,4.819415,1.8427175,0.9355335,1.2757275,5.0,0.053014376029327764,90.90770015540465
I,0.525,0.375,0.1125,1.077281,0.43941725,0.24097075,0.283495,5.0,0.012425244381873694,86.70099089331141
I,0.775,0.6125,0.225,4.706017,2.211261,1.14815475,1.360776,5.0,0.06629558169084165,70.98537911539448
I,0.825,0.575,0.175,3.64291075,1.757669,0.9922325,1.1056305,5.0,0.045442646860324225,80.16502122328198
I,0.825,0.5775,0.2,3.40194,1.60174675,0.8788345,0.97805775,5.0,0.05238703924631405,64.93858116326665
I,0.675,0.475,0.225,2.83495,1.020582,0.52446575,0.9922325,5.0,0.03987122863872358,71.10264962456289
I,0.6875,0.5,0.175,2.608154,0.963883,0.623689,0.850485,5.0,0.03436116964863836,75.90410997849585
I,0.8,0.6,0.2125,5.556502,2.551455,1.3891255,1.70097,5.0,0.060082959499904796,92.48049773594799
I,0.925,0.6875,0.2375,5.3013565,2.33883375,1.304077,1.8427175,5.0,0.08816554578372722,60.129571624321244
M,0.6375,0.4625,0.15,1.077281,0.737087,0.510291,0.69456275,5.0,0.025200236383385317,42.748845035051275
I,0.4375,0.3125,0.1,0.793786,0.2551455,0.15592225,0.2551455,5.0,0.007669903939428207,103.49360386633172
M,0.4375,0.3,0.1,0.66621325,0.2551455,0.15592225,0.1417475,5.0,0.0070685834705770355,94.24989501405922
I,0.7375,0.5625,0.175,3.515338,1.2757275,0.72291225,0.94970825,5.0,0.04348835533655792,80.8340065471475
I,0.6875,0.5,0.1625,2.7499015,1.0489315,0.52446575,0.850485,5.0,0.031906800388021336,86.18543591203793
I,0.575,0.4375,0.125,1.8994165,0.737087,0.63786375,0.7087375,5.0,0.018791264651599103,101.07975887819573
I,0.7875,0.5875,0.1875,3.64291075,1.26155275,0.793786,1.247378,5.0,0.05082845340659073,71.67069831653855
I,0.7125,0.525,0.2,2.721552,1.0489315,0.52446575,0.850485,5.0,0.043295073757284336,62.86054656604212
I,0.725,0.525,0.2,3.30271675,1.417475,0.80796075,1.190679,5.0,0.043295073757284336,76.28389244733236
I,0.525,0.375,0.15,1.48834875,0.5953395,0.3685435,0.396893,5.0,0.016566992509164925,89.8381978006352
M,0.525,0.375,0.125,1.020582,0.35436875,0.18427175,0.29766975,5.0,0.01380582709097077,73.92400276166553
I,0.6375,0.4875,0.175,2.26796,0.963883,0.396893,0.7087375,5.0,0.032664586897236836,69.43176741022405
I,0.7375,0.5875,0.1875,3.96893,1.26155275,0.66621325,1.13398,5.0,0.05082845340659073,78.08480750439996
I,0.625,0.4375,0.2,3.64291075,1.2190285,0.75126175,1.13398,5.0,0.030066023442558567,121.16370350604618
I,0.675,0.5,0.15,2.211261,0.97805775,0.58116475,0.89300925,5.0,0.02945243112740431,75.07906530481655
I,0.6875,0.4875,0.225,4.72019175,1.814368,0.94970825,1.020582,5.0,0.04199732601073308,112.39267349530014
I,0.9125,0.675,0.225,5.556502,2.65067825,1.26155275,1.48834875,5.0,0.08051558359454154,69.0115099703096
I,0.8625,0.6375,0.175,5.0745605,2.19708625,1.48834875,1.417475,5.0,0.05585837641006773,90.8469029380055
I,0.4,0.325,0.1125,0.5953395,0.18427175,0.12757275,0.1984465,5.0,0.009332739113496242,63.79043630814333
I,0.6375,0.4375,0.2,2.494756,0.963883,0.46776675,0.56699,5.0,0.030066023442558567,82.9759214671756
I,0.65,0.475,0.15,2.438057,0.963883,0.56699,0.7087375,5.0,0.02658081909248239,91.72241801568612
I,0.7,0.525,0.2,3.16096925,1.0489315,0.83631025,0.850485,5.0,0.043295073757284336,73.00990564701766
I,0.55,0.4125,0.1375,1.54504775,0.5386405,0.29766975,0.43941725,5.0,0.018375555858082093,84.08168775588054
I,0.7,0.525,0.1375,3.3735905,1.474174,0.80796075,0.850485,5.0,0.029765363208132983,113.33947032362138
I,0.675,0.4875,0.15,2.59397925,1.1056305,0.58116475,0.850485,5.0,0.02799821734048872,92.6480146380177
I,0.7125,0.525,0.175,2.608154,1.14815475,0.69456275,0.63786375,5.0,0.03788318953762379,68.84726528661756
I,0.6875,0.5125,0.1875,3.86970675,1.190679,0.80796075,0.9355335,5.0,0.038679325566536436,100.04586929374724
I,0.7,0.525,0.1375,3.005047,1.17650425,0.75126175,0.9922325,5.0,0.029765363208132983,100.95784751515853
I,0.4125,0.325,0.1125,0.963883,0.26932025,0.396893,0.226796,5.0,0.009332739113496242,103.27975402270825
I,0.525,0.375,0.1,1.31825175,0.5386405,0.35436875,0.4252425,5.0,0.011044661672776616,119.35646279227247
I,0.75,0.575,0.1875,3.55786225,1.474174,0.94970825,1.190679,5.0,0.048688550207490244,73.07390002039244
I,0.8125,0.5,0.1875,3.6003865,1.34660125,0.680388,0.850485,5.0,0.03681553890925539,97.79529532012002
I,0.55,0.45,0.2125,1.82854275,0.60951425,0.49611625,0.60951425,5.0,0.03379666471869645,54.10423677069066
M,0.8125,0.6,0.1875,4.40834725,1.85689225,1.03475675,1.5592225,5.0,0.053014376029327764,83.15380808332603
I,0.875,0.6375,0.225,4.252425,1.3891255,0.963883,1.70097,5.0,0.07181791252722995,59.21120303221959
I,0.8,0.5875,0.225,4.29494925,1.927766,0.963883,1.70097,5.0,0.060994144087908875,70.41576391021783
I,0.625,0.4375,0.1625,1.80019325,0.77961125,0.38271825,0.56699,5.0,0.024428644047078833,73.69190228203708
I,0.775,0.5625,0.1875,4.252425,1.71514475,1.247378,1.2757275,5.0,0.04659466643202635,91.2642009403278
I,0.825,0.625,0.1625,4.72019175,2.11203775,0.907184,1.28990225,5.0,0.04985437560628334,94.67958815244083
I,0.5375,0.4125,0.1375,1.71514475,0.83631025,0.35436875,0.56699,5.0,0.018375555858082093,93.33838732533528
I,0.7,0.5375,0.1375,2.96252275,1.17650425,0.5953395,0.7654365,5.0,0.031199635244806054,94.95376233583323
I,0.625,0.475,0.1375,2.438057,1.17650425,0.4252425,0.7087375,5.0,0.024365750834775525,100.06081965347576
I,0.7875,0.5375,0.1875,3.61456125,1.20485375,0.66621325,0.9922325,5.0,0.042544957152008255,84.9586294583771
I,0.6625,0.4875,0.175,2.0128145,0.8788345,0.510291,0.7087375,5.0,0.032664586897236836,61.62069357657385
I,0.9875,0.6625,0.225,6.7188315,2.891649,1.11980525,2.4097075,5.0,0.0775611365970738,86.6262640644888
I,0.6875,0.4875,0.175,2.83495,1.1056305,0.5953395,0.80796075,5.0,0.032664586897236836,86.78970926278006
I,0.7,0.525,0.2125,3.3168915,1.1056305,0.80796075,0.850485,5.0,0.04600101586711461,72.10474459046007
I,0.8625,0.6375,0.225,5.79747275,2.6932025,1.1056305,1.5592225,5.0,0.07181791252722995,80.72460680059271
I,0.7125,0.525,0.1625,2.494756,1.1056305,0.623689,0.9922325,5.0,0.035177247427793525,70.91959099758598
I,0.6875,0.5125,0.1875,2.8066005,1.0489315,0.60951425,0.850485,5.0,0.038679325566536436,72.5607403668936
I,0.6375,0.4375,0.15,2.26796,0.737087,0.43941725,0.5953395,5.0,0.022549517581918924,100.57687450566739
I,0.85,0.65,0.2,5.443104,2.67902775,1.85689225,1.417475,5.0,0.06636614480708439,82.01627525332712
I,0.675,0.5,0.2,3.6003865,1.474174,0.850485,0.97805775,5.0,0.039269908169872414,91.68308936261252
I,0.9125,0.675,0.25,5.556502,2.48058125,1.1623295,1.71514475,5.0,0.08946175954949061,62.11035897327864
I,0.7125,0.525,0.15,2.494756,0.963883,0.226796,0.9922325,5.0,0.03247130531796325,76.82955691405148
I,0.6875,0.5125,0.1625,2.67902775,1.26155275,0.56699,0.850485,5.0,0.03352208215766492,79.91829795654363
I,0.5125,0.3625,0.1125,1.020582,0.35436875,0.226796,0.3118445,5.0,0.011610700583506418,87.900122189852
I,0.5,0.35,0.1125,0.86465975,0.41106775,0.21262125,0.283495,5.0,0.010823768439321082,79.88527792767853
I,0.4,0.3,0.0875,0.41106775,0.226796,0.09922325,0.1417475,5.0,0.006185010536754905,66.46193204638828
I,0.575,0.4375,0.175,2.99087225,1.13398,0.4252425,0.56699,5.0,0.026307770512238742,113.6877885037276
I,0.65,0.5,0.1125,2.721552,1.0489315,0.52446575,0.850485,5.0,0.022089323345553233,123.20667126944255
I,0.6375,0.4625,0.1625,2.0128145,0.737087,0.510291,0.7087375,5.0,0.027300256082000762,73.72877726693055
I,0.75,0.575,0.175,3.27436725,1.5025235,0.75126175,1.13398,5.0,0.045442646860324225,72.05494125516786
I,0.6875,0.5,0.2,2.8066005,0.97805775,0.623689,0.850485,5.0,0.039269908169872414,71.4694948574696
I,0.5625,0.4,0.125,1.28990225,0.67902775,0.340194,0.4252425,5.0,0.015707963267948967,82.1177276771431
I,0.55,0.4125,0.1375,1.54504775,0.5386405,0.29766975,0.43941725,5.0,0.018375555858082093,84.08168775588054
I,0.6875,0.5125,0.15,2.76407625,0.9922325,0.60951425,0.850485,5.0,0.030943460453229148,89.32666901227432
I,0.5125,0.4125,0.1375,1.45999925,0.5386405,0.41106775,0.396893,5.0,0.018375555858082093,79.45333797115318
I,0.725,0.525,0.175,3.16096925,1.530873,0.80796075,0.9922325,5.0,0.03788318953762379,83.4398921680202
I,0.75,0.575,0.1875,3.6003865,1.474174,0.850485,0.97805775,5.0,0.048688550207490244,73.94729324772781
I,0.5875,0.4,0.1375,1.54504775,0.737087,0.35436875,0.4252425,5.0,0.017278759594743866,89.41890426382213
I,0.725,0.525,0.15,2.62232875,1.17650425,0.623689,0.9922325,5.0,0.03247130531796325,80.7583410744291
I,0.45,0.3,0.1,0.77961125,0.283495,0.226796,0.2551455,5.0,0.0070685834705770355,110.29243033560122
I,0.6875,0.5125,0.1375,3.21766825,1.2757275,0.737087,0.8788345,5.0,0.02836483874879339,113.43862302537771
I,0.75,0.575,0.2,3.3168915,1.2190285,0.83631025,1.13398,5.0,0.05193445355465626,63.86687974889878
I,0.6375,0.4625,0.2,2.2963095,0.963883,0.60951425,0.7087375,5.0,0.03360031517784709,68.34190357577276
I,0.6375,0.4875,0.1625,2.608154,1.26155275,0.3685435,0.850485,5.0,0.03033140211886278,85.98857348496976
I,0.5375,0.375,0.1375,1.1623295,0.49611625,0.35436875,0.4252425,5.0,0.015186409800067848,76.53747760677491
M,0.7375,0.55,0.1875,3.005047,1.54504775,0.52446575,0.9922325,5.0,0.044546802080199024,67.45819811240138
I,0.5875,0.4,0.1375,1.54504775,0.737087,0.35436875,0.4252425,5.0,0.017278759594743866,89.41890426382213
I,0.7375,0.5375,0.1875,3.13261975,1.51669825,0.83631025,0.9922325,5.0,0.042544957152008255,73.63081219726016
M,0.65,0.525,0.1625,2.721552,1.020582,0.623689,0.850485,5.0,0.035177247427793525,77.36682654282106
I,0.5625,0.4375,0.1,1.99863975,0.94970825,0.4252425,0.56699,5.0,0.015033011721279283,132.95005598717907
M,0.6125,0.45,0.125,1.48834875,0.60951425,0.38271825,0.56699,5.0,0.01988039101099791,74.86516483386265
M,0.7,0.5125,0.175,3.38776525,1.2757275,0.56699,0.94970825,5.0,0.03610070386210067,93.84208305025741
I,0.4375,0.325,0.125,0.8221355,0.29766975,0.18427175,0.18427175,5.0,0.010369710126106935,79.28239941154956
I,0.6375,0.4875,0.175,2.0128145,0.7654365,0.510291,0.7087375,5.0,0.032664586897236836,61.62069357657385
I,0.7,0.525,0.2,3.1467945,1.17650425,0.49611625,0.9922325,5.0,0.043295073757284336,72.6825069669862
